Voltage (V),Current (A)
-11.619999999999411,-2.154804e-06
-11.629999999999413,-2.151441e-06
-11.63999999999941,-2.143477e-06
-11.649999999999409,-2.141066e-06
-11.65999999999941,-2.140535e-06
-11.669999999999412,-2.142296e-06
-11.67999999999941,-2.154209e-06
-11.689999999999408,-2.151913e-06
-11.69999999999941,-2.153872e-06
-11.709999999999411,-2.155412e-06
-11.71999999999941,-2.156961e-06
-11.729999999999407,-2.153517e-06
-11.739999999999409,-2.146485e-06
-11.74999999999941,-2.149305e-06
-11.759999999999408,-2.147284e-06
-11.769999999999406,-2.147521e-06
-11.779999999999408,-2.143923e-06
-11.78999999999941,-2.13958e-06
-11.799999999999407,-2.134306e-06
-11.809999999999405,-2.136007e-06
-11.819999999999407,-2.137213e-06
-11.829999999999409,-2.142409e-06
-11.839999999999407,-2.149398e-06
-11.849999999999405,-2.156074e-06
-11.859999999999406,-2.151032e-06
-11.869999999999408,-2.147209e-06
-11.879999999999406,-2.15291e-06
-11.889999999999404,-2.158696e-06
-11.899999999999405,-2.162282e-06
-11.909999999999407,-2.136336e-06
-11.919999999999405,-2.115979e-06
-11.929999999999403,-2.11518e-06
-11.939999999999404,-2.114991e-06
-11.949999999999406,-2.117783e-06
-11.959999999999404,-2.112152e-06
-11.969999999999402,-2.113924e-06
-11.979999999999404,-2.11368e-06
-11.989999999999405,-2.114335e-06
-11.999999999999403,-2.11177e-06
-12.009999999999401,-2.104804e-06
-12.019999999999403,-2.098378e-06
-12.029999999999404,-2.104883e-06
-12.039999999999402,-2.09959e-06
-12.0499999999994,-2.108646e-06
-12.059999999999402,-2.10848e-06
-12.069999999999403,-2.1085e-06
-12.079999999999401,-2.110251e-06
-12.0899999999994,-2.121093e-06
-12.099999999999401,-2.132397e-06
-12.109999999999403,-2.140728e-06
-12.1199999999994,-2.143501e-06
-12.129999999999399,-2.148597e-06
-12.1399999999994,-2.149611e-06
-12.149999999999402,-2.155193e-06
-12.1599999999994,-2.158328e-06
-12.169999999999398,-2.159552e-06
-12.1799999999994,-2.162161e-06
-12.1899999999994,-2.157071e-06
-12.199999999999399,-2.160544e-06
-12.209999999999397,-2.15956e-06
-12.219999999999398,-2.165259e-06
-12.2299999999994,-2.164501e-06
-12.239999999999398,-2.158107e-06
-12.249999999999396,-2.165119e-06
-12.259999999999398,-2.164066e-06
-12.2699999999994,-2.164586e-06
-12.279999999999397,-2.166076e-06
-12.289999999999395,-2.162183e-06
-12.299999999999397,-2.163273e-06
-12.309999999999398,-2.162076e-06
-12.319999999999396,-2.164901e-06
-12.329999999999394,-2.158483e-06
-12.339999999999396,-2.160833e-06
-12.349999999999397,-2.158947e-06
-12.359999999999395,-2.160997e-06
-12.369999999999393,-2.162033e-06
-12.379999999999395,-2.167753e-06
-12.389999999999397,-2.167019e-06
-12.399999999999395,-2.171326e-06
-12.409999999999393,-2.167409e-06
-12.419999999999394,-2.17067e-06
-12.429999999999396,-2.170676e-06
-12.439999999999394,-2.172221e-06
-12.449999999999392,-2.178168e-06
-12.459999999999393,-2.175395e-06
-12.469999999999395,-2.171591e-06
-12.479999999999393,-2.167986e-06
-12.489999999999391,-2.166055e-06
-12.499999999999392,-2.167162e-06
-12.509999999999394,-2.166097e-06
-12.519999999999392,-2.164465e-06
-12.52999999999939,-2.165364e-06
-12.539999999999392,-2.161467e-06
-12.549999999999393,-2.162008e-06
-12.559999999999391,-2.160047e-06
-12.56999999999939,-2.164643e-06
-12.57999999999939,-2.16166e-06
-12.589999999999392,-2.159117e-06
-12.59999999999939,-2.163413e-06
-12.609999999999388,-2.159499e-06
-12.61999999999939,-2.164031e-06
-12.629999999999391,-2.171e-06
-12.63999999999939,-2.169676e-06
-12.649999999999388,-2.169683e-06
-12.659999999999389,-2.168431e-06
-12.66999999999939,-2.165987e-06
-12.679999999999389,-2.1713e-06
-12.689999999999387,-2.170533e-06
-12.699999999999388,-2.169974e-06
-12.70999999999939,-2.164637e-06
-12.719999999999388,-2.16643e-06
-12.729999999999386,-2.158426e-06
-12.739999999999387,-2.155343e-06
-12.749999999999389,-2.154535e-06
-12.759999999999387,-2.150906e-06
-12.769999999999385,-2.154963e-06
-12.779999999999387,-2.150498e-06
-12.789999999999388,-2.148266e-06
-12.799999999999386,-2.147229e-06
-12.809999999999384,-2.150413e-06
-12.819999999999386,-2.15344e-06
-12.829999999999387,-2.150295e-06
-12.839999999999385,-2.149332e-06
-12.849999999999383,-2.14756e-06
-12.859999999999385,-2.149931e-06
-12.869999999999386,-2.152423e-06
-12.879999999999384,-2.153052e-06
-12.889999999999382,-2.159607e-06
-12.899999999999384,-2.159657e-06
-12.909999999999386,-2.162607e-06
-12.919999999999384,-2.165862e-06
-12.929999999999382,-2.163819e-06
-12.939999999999383,-2.164675e-06
-12.949999999999385,-2.165007e-06
-12.959999999999383,-2.17043e-06
-12.96999999999938,-2.167439e-06
-12.979999999999382,-2.167437e-06
-12.989999999999384,-2.169628e-06
-12.999999999999382,-2.166484e-06
-13.00999999999938,-2.16797e-06
-13.019999999999381,-2.160775e-06
-13.029999999999383,-2.163956e-06
-13.039999999999381,-2.163702e-06
-13.049999999999379,-2.169679e-06
-13.05999999999938,-2.168653e-06
-13.069999999999382,-2.167977e-06
-13.07999999999938,-2.168977e-06
-13.089999999999378,-2.169685e-06
-13.09999999999938,-2.17115e-06
-13.109999999999381,-2.170882e-06
-13.11999999999938,-2.172281e-06
-13.129999999999377,-2.173254e-06
-13.139999999999379,-2.173201e-06
-13.14999999999938,-2.169396e-06
-13.159999999999378,-2.174385e-06
-13.169999999999376,-2.171524e-06
-13.179999999999378,-2.170947e-06
-13.18999999999938,-2.170991e-06
-13.199999999999378,-2.175879e-06
-13.209999999999376,-2.178729e-06
-13.219999999999377,-2.184242e-06
-13.229999999999379,-2.183689e-06
-13.239999999999377,-2.1834e-06
-13.249999999999375,-2.180215e-06
-13.259999999999376,-2.179298e-06
-13.269999999999378,-2.179171e-06
-13.279999999999376,-2.176463e-06
-13.289999999999374,-2.169809e-06
-13.299999999999375,-2.171938e-06
-13.309999999999377,-2.171498e-06
-13.319999999999375,-2.171471e-06
-13.329999999999373,-2.174229e-06
-13.339999999999375,-2.175742e-06
-13.349999999999376,-2.17951e-06
-13.359999999999374,-2.180562e-06
-13.369999999999372,-2.180172e-06
-13.379999999999374,-2.177019e-06
-13.389999999999375,-2.174243e-06
-13.399999999999373,-2.167775e-06
-13.409999999999371,-2.165907e-06
-13.419999999999373,-2.16783e-06
-13.429999999999374,-2.169134e-06
-13.439999999999372,-2.16562e-06
-13.44999999999937,-2.170298e-06
-13.459999999999372,-2.166935e-06
-13.469999999999374,-2.166715e-06
-13.479999999999372,-2.162953e-06
-13.48999999999937,-2.169915e-06
-13.499999999999371,-2.169729e-06
-13.509999999999373,-2.175635e-06
-13.51999999999937,-2.179047e-06
-13.529999999999369,-2.181522e-06
-13.53999999999937,-2.183233e-06
-13.549999999999372,-2.188485e-06
-13.55999999999937,-2.187153e-06
-13.569999999999368,-2.183932e-06
-13.57999999999937,-2.175932e-06
-13.589999999999371,-2.181284e-06
-13.599999999999369,-2.183729e-06
-13.609999999999367,-2.180376e-06
-13.619999999999369,-2.178135e-06
-13.62999999999937,-2.170342e-06
-13.639999999999368,-2.176266e-06
-13.649999999999366,-2.173223e-06
-13.659999999999368,-2.175807e-06
-13.66999999999937,-2.179744e-06
-13.679999999999367,-2.18139e-06
-13.689999999999365,-2.177371e-06
-13.699999999999367,-2.172607e-06
-13.709999999999368,-2.175697e-06
-13.719999999999366,-2.180623e-06
-13.729999999999364,-2.179788e-06
-13.739999999999366,-2.181579e-06
-13.749999999999368,-2.187398e-06
-13.759999999999366,-2.188393e-06
-13.769999999999364,-2.18873e-06
-13.779999999999365,-2.189975e-06
-13.789999999999367,-2.19059e-06
-13.799999999999365,-2.186895e-06
-13.809999999999363,-2.199923e-06
-13.819999999999364,-2.188216e-06
-13.829999999999366,-2.184802e-06
-13.839999999999364,-2.178743e-06
-13.849999999999362,-2.169265e-06
-13.859999999999363,-2.166199e-06
-13.869999999999365,-2.168488e-06
-13.879999999999363,-2.162893e-06
-13.889999999999361,-2.163638e-06
-13.899999999999363,-2.169954e-06
-13.909999999999364,-2.167851e-06
-13.919999999999362,-2.172164e-06
-13.92999999999936,-2.169498e-06
-13.939999999999362,-2.171746e-06
-13.949999999999363,-2.170072e-06
-13.959999999999361,-2.169405e-06
-13.96999999999936,-2.167349e-06
-13.979999999999361,-2.173464e-06
-13.989999999999363,-2.173083e-06
-13.99999999999936,-2.173415e-06
-14.009999999999359,-2.174594e-06
-14.01999999999936,-2.175996e-06
-14.029999999999362,-2.176547e-06
-14.03999999999936,-2.178859e-06
-14.049999999999358,-2.179163e-06
-14.05999999999936,-2.181286e-06
-14.06999999999936,-2.182925e-06
-14.079999999999359,-2.183535e-06
-14.089999999999357,-2.186694e-06
-14.099999999999358,-2.172911e-06
-14.10999999999936,-2.17248e-06
-14.119999999999358,-2.173721e-06
-14.129999999999356,-2.177888e-06
-14.139999999999358,-2.179587e-06
-14.149999999999359,-2.174369e-06
-14.159999999999357,-2.168647e-06
-14.169999999999355,-2.16767e-06
-14.179999999999357,-2.168184e-06
-14.189999999999358,-2.167024e-06
-14.199999999999356,-2.166345e-06
-14.209999999999354,-2.167768e-06
-14.219999999999356,-2.170217e-06
-14.229999999999357,-2.17821e-06
-14.239999999999355,-2.178047e-06
-14.249999999999353,-2.175425e-06
-14.259999999999355,-2.179778e-06
-14.269999999999357,-2.183969e-06
-14.279999999999355,-2.182092e-06
-14.289999999999353,-2.189022e-06
-14.299999999999354,-2.187579e-06
-14.309999999999356,-2.187135e-06
-14.319999999999354,-2.192344e-06
-14.329999999999352,-2.192415e-06
-14.339999999999353,-2.195787e-06
-14.349999999999355,-2.202198e-06
-14.359999999999353,-2.203663e-06
-14.36999999999935,-2.205232e-06
-14.379999999999352,-2.208674e-06
-14.389999999999354,-2.209316e-06
-14.399999999999352,-2.213205e-06
-14.40999999999935,-2.211808e-06
-14.419999999999352,-2.206697e-06
-14.429999999999353,-2.209322e-06
-14.439999999999351,-2.207858e-06
-14.44999999999935,-2.209458e-06
-14.45999999999935,-2.204059e-06
-14.469999999999352,-2.207334e-06
-14.47999999999935,-2.209801e-06
-14.489999999999348,-2.212949e-06
-14.49999999999935,-2.21152e-06
-14.509999999999351,-2.20542e-06
-14.51999999999935,-2.20502e-06
-14.529999999999347,-2.206466e-06
-14.539999999999349,-2.211201e-06
-14.54999999999935,-2.225799e-06
-14.559999999999349,-2.208329e-06
-14.569999999999347,-2.200828e-06
-14.579999999999348,-2.199797e-06
-14.58999999999935,-2.206725e-06
-14.599999999999348,-2.211724e-06
-14.609999999999346,-2.208673e-06
-14.619999999999347,-2.208208e-06
-14.629999999999349,-2.210506e-06
-14.639999999999347,-2.214275e-06
-14.649999999999345,-2.216873e-06
-14.659999999999346,-2.211894e-06
-14.669999999999348,-2.213464e-06
-14.679999999999346,-2.211897e-06
-14.689999999999344,-2.211533e-06
-14.699999999999346,-2.214149e-06
-14.709999999999347,-2.224062e-06
-14.719999999999345,-2.215885e-06
-14.729999999999343,-2.213709e-06
-14.739999999999345,-2.212405e-06
-14.749999999999346,-2.211163e-06
-14.759999999999344,-2.211778e-06
-14.769999999999342,-2.213354e-06
-14.779999999999344,-2.210259e-06
-14.789999999999345,-2.219663e-06
-14.799999999999343,-2.213256e-06
-14.809999999999341,-2.205429e-06
-14.819999999999343,-2.205328e-06
-14.829999999999345,-2.222905e-06
-14.839999999999343,-2.222049e-06
-14.84999999999934,-2.219435e-06
-14.859999999999342,-2.229796e-06
-14.869999999999344,-2.218839e-06
-14.879999999999342,-2.224147e-06
-14.88999999999934,-2.219454e-06
-14.899999999999341,-2.218276e-06
-14.909999999999343,-2.216033e-06
-14.919999999999341,-2.215101e-06
-14.929999999999339,-2.219688e-06
-14.93999999999934,-2.228746e-06
-14.949999999999342,-2.220258e-06
-14.95999999999934,-2.218615e-06
-14.969999999999338,-2.226312e-06
-14.97999999999934,-2.23438e-06
-14.989999999999341,-2.237225e-06
-14.99999999999934,-2.238495e-06
-15.009999999999337,-2.233065e-06
-15.019999999999339,-2.235671e-06
-15.02999999999934,-2.231789e-06
-15.039999999999338,-2.240134e-06
-15.049999999999336,-2.247523e-06
-15.059999999999338,-2.262745e-06
-15.06999999999934,-2.271163e-06
-15.079999999999337,-2.264184e-06
-15.089999999999336,-2.303138e-06
-15.099999999999337,-2.397149e-06
-15.109999999999339,-2.451892e-06
-15.119999999999337,-1.974439e-06
-15.129999999999335,-1.995517e-06
-15.139999999999336,-2.038231e-06
-15.149999999999338,-2.075143e-06
-15.159999999999336,-2.111676e-06
-15.169999999999334,-2.257975e-06
-15.179999999999335,-2.286366e-06
-15.189999999999337,-2.289037e-06
-15.199999999999335,-2.295619e-06
-15.209999999999333,-2.312223e-06
-15.219999999999335,-2.321379e-06
-15.229999999999336,-2.314445e-06
-15.239999999999334,-2.335273e-06
-15.249999999999332,-2.339038e-06
-15.259999999999334,-2.345248e-06
-15.269999999999335,-2.363628e-06
-15.279999999999333,-2.382596e-06
-15.289999999999331,-2.400511e-06
-15.299999999999333,-2.407173e-06
-15.309999999999334,-2.395788e-06
-15.319999999999332,-2.38777e-06
-15.32999999999933,-2.379897e-06
-15.339999999999332,-2.36412e-06
-15.349999999999334,-2.361847e-06
-15.359999999999332,-2.367436e-06
-15.36999999999933,-2.361806e-06
-15.379999999999331,-2.356752e-06
-15.389999999999333,-2.34445e-06
-15.39999999999933,-2.345365e-06
-15.409999999999329,-2.34141e-06
-15.41999999999933,-2.338885e-06
-15.429999999999332,-2.342689e-06
-15.43999999999933,-2.34256e-06
-15.449999999999328,-2.337892e-06
-15.45999999999933,-2.339119e-06
-15.469999999999331,-2.332103e-06
-15.479999999999329,-2.32911e-06
-15.489999999999327,-2.326742e-06
-15.499999999999329,-2.32687e-06
-15.50999999999933,-2.324298e-06
-15.519999999999328,-2.328258e-06
-15.529999999999326,-2.323506e-06
-15.539999999999328,-2.309816e-06
-15.54999999999933,-2.308715e-06
-15.559999999999327,-2.295624e-06
-15.569999999999325,-2.299978e-06
-15.579999999999327,-2.299359e-06
-15.589999999999328,-2.289465e-06
-15.599999999999326,-2.295179e-06
-15.609999999999324,-2.292079e-06
-15.619999999999326,-2.296041e-06
-15.629999999999328,-2.301641e-06
-15.639999999999326,-2.300804e-06
-15.649999999999324,-2.303159e-06
-15.659999999999325,-2.301788e-06
-15.669999999999327,-2.30742e-06
-15.679999999999325,-2.306159e-06
-15.689999999999323,-2.302181e-06
-15.699999999999324,-2.298436e-06
-15.709999999999326,-2.303377e-06
-15.719999999999324,-2.292175e-06
-15.729999999999322,-2.292259e-06
-15.739999999999323,-2.292461e-06
-15.749999999999325,-2.290044e-06
-15.759999999999323,-2.291494e-06
-15.769999999999321,-2.290852e-06
-15.779999999999323,-2.288175e-06
-15.789999999999324,-2.282628e-06
-15.799999999999322,-2.28845e-06
-15.80999999999932,-2.28635e-06
-15.819999999999322,-2.289772e-06
-15.829999999999323,-2.289813e-06
-15.839999999999321,-2.290888e-06
-15.84999999999932,-2.286769e-06
-15.85999999999932,-2.294766e-06
-15.869999999999322,-2.289593e-06
-15.87999999999932,-2.290935e-06
-15.889999999999318,-2.285773e-06
-15.89999999999932,-2.288814e-06
-15.909999999999322,-2.28962e-06
-15.91999999999932,-2.287833e-06
-15.929999999999318,-2.286706e-06
-15.93999999999932,-2.286346e-06
-15.94999999999932,-2.284276e-06
-15.959999999999319,-2.288122e-06
-15.969999999999317,-2.286176e-06
-15.979999999999318,-2.288281e-06
-15.98999999999932,-2.283295e-06
-15.999999999999318,-2.289139e-06
-16.009999999999316,-2.289434e-06
-16.0,-2.288794e-06
-15.99,-2.285616e-06
-15.98,-2.276938e-06
-15.97,-2.273996e-06
-15.96,-2.272776e-06
-15.950000000000001,-2.269687e-06
-15.940000000000001,-2.265962e-06
-15.930000000000001,-2.264942e-06
-15.920000000000002,-2.254344e-06
-15.910000000000002,-2.252895e-06
-15.900000000000002,-2.250219e-06
-15.890000000000002,-2.250278e-06
-15.880000000000003,-2.249985e-06
-15.870000000000003,-2.2545e-06
-15.860000000000003,-2.249418e-06
-15.850000000000003,-2.254567e-06
-15.840000000000003,-2.250396e-06
-15.830000000000004,-2.243063e-06
-15.820000000000004,-2.240457e-06
-15.810000000000004,-2.237172e-06
-15.800000000000004,-2.234106e-06
-15.790000000000004,-2.24151e-06
-15.780000000000005,-2.237593e-06
-15.770000000000005,-2.237769e-06
-15.760000000000005,-2.240099e-06
-15.750000000000005,-2.235022e-06
-15.740000000000006,-2.224654e-06
-15.730000000000006,-2.229968e-06
-15.720000000000006,-2.231145e-06
-15.710000000000006,-2.22711e-06
-15.700000000000006,-2.225077e-06
-15.690000000000007,-2.223112e-06
-15.680000000000007,-2.214955e-06
-15.670000000000007,-2.207195e-06
-15.660000000000007,-2.205842e-06
-15.650000000000007,-2.205819e-06
-15.640000000000008,-2.212236e-06
-15.630000000000008,-2.205532e-06
-15.620000000000008,-2.196071e-06
-15.610000000000008,-2.197791e-06
-15.600000000000009,-2.198884e-06
-15.590000000000009,-2.198796e-06
-15.580000000000009,-2.199792e-06
-15.57000000000001,-2.200921e-06
-15.56000000000001,-2.201534e-06
-15.55000000000001,-2.203516e-06
-15.54000000000001,-2.201855e-06
-15.53000000000001,-2.19728e-06
-15.52000000000001,-2.205304e-06
-15.51000000000001,-2.206775e-06
-15.50000000000001,-2.206473e-06
-15.49000000000001,-2.207799e-06
-15.480000000000011,-2.205602e-06
-15.470000000000011,-2.19649e-06
-15.460000000000012,-2.192952e-06
-15.450000000000012,-2.185798e-06
-15.440000000000012,-2.181967e-06
-15.430000000000012,-2.179093e-06
-15.420000000000012,-2.178129e-06
-15.410000000000013,-2.172533e-06
-15.400000000000013,-2.167119e-06
-15.390000000000013,-2.165656e-06
-15.380000000000013,-2.163961e-06
-15.370000000000013,-2.163024e-06
-15.360000000000014,-2.161745e-06
-15.350000000000014,-2.163571e-06
-15.340000000000014,-2.166205e-06
-15.330000000000014,-2.163835e-06
-15.320000000000014,-2.161804e-06
-15.310000000000015,-2.159888e-06
-15.300000000000015,-2.15367e-06
-15.290000000000015,-2.157061e-06
-15.280000000000015,-2.15774e-06
-15.270000000000016,-2.155604e-06
-15.260000000000016,-2.149894e-06
-15.250000000000016,-2.14786e-06
-15.240000000000016,-2.143641e-06
-15.230000000000016,-2.14223e-06
-15.220000000000017,-2.133064e-06
-15.210000000000017,-2.133469e-06
-15.200000000000017,-2.136921e-06
-15.190000000000017,-2.134347e-06
-15.180000000000017,-2.130572e-06
-15.170000000000018,-2.12919e-06
-15.160000000000018,-2.124133e-06
-15.150000000000018,-2.121212e-06
-15.140000000000018,-2.115632e-06
-15.130000000000019,-2.117137e-06
-15.120000000000019,-2.113433e-06
-15.110000000000019,-2.113553e-06
-15.10000000000002,-2.111527e-06
-15.09000000000002,-2.115022e-06
-15.08000000000002,-2.117653e-06
-15.07000000000002,-2.11237e-06
-15.06000000000002,-2.113739e-06
-15.05000000000002,-2.111883e-06
-15.04000000000002,-2.116203e-06
-15.03000000000002,-2.114831e-06
-15.020000000000021,-2.115864e-06
-15.010000000000021,-2.115605e-06
-15.000000000000021,-2.108994e-06
-14.990000000000022,-2.112225e-06
-14.980000000000022,-2.107097e-06
-14.970000000000022,-2.10496e-06
-14.960000000000022,-2.105556e-06
-14.950000000000022,-2.095533e-06
-14.940000000000023,-2.091518e-06
-14.930000000000023,-2.087283e-06
-14.920000000000023,-2.092507e-06
-14.910000000000023,-2.084439e-06
-14.900000000000023,-2.088218e-06
-14.890000000000024,-2.089714e-06
-14.880000000000024,-2.087746e-06
-14.870000000000024,-2.091856e-06
-14.860000000000024,-2.094386e-06
-14.850000000000025,-2.083309e-06
-14.840000000000025,-2.082694e-06
-14.830000000000025,-2.080499e-06
-14.820000000000025,-2.083843e-06
-14.810000000000025,-2.082984e-06
-14.800000000000026,-2.081659e-06
-14.790000000000026,-2.081355e-06
-14.780000000000026,-2.082342e-06
-14.770000000000026,-2.085338e-06
-14.760000000000026,-2.086756e-06
-14.750000000000027,-2.081403e-06
-14.740000000000027,-2.079311e-06
-14.730000000000027,-2.073434e-06
-14.720000000000027,-2.069604e-06
-14.710000000000027,-2.071008e-06
-14.700000000000028,-2.065567e-06
-14.690000000000028,-2.06303e-06
-14.680000000000028,-2.056259e-06
-14.670000000000028,-2.057984e-06
-14.660000000000029,-2.054832e-06
-14.650000000000029,-2.053217e-06
-14.640000000000029,-2.05416e-06
-14.63000000000003,-2.051402e-06
-14.62000000000003,-2.052617e-06
-14.61000000000003,-2.059768e-06
